country,station_code,station_name,station_latitude,station_longitude,station_governance,region1,region2,year,species,sex,determinand,matrix,basis,value,unit,qflag,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sampleID,series_subroup,source
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,1514.0,g,,,30,20,%,SW-STV-0349,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,2006.0,g,,,30,20,%,SW-STV-0350,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,1615.0,g,,,30,20,%,SW-STV-0351,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,1347.0,g,,,30,20,%,SW-STV-0352,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,1273.0,g,,,30,20,%,SW-STV-0353,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,1354.0,g,,,30,20,%,SW-STV-0354,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2006,Esox lucius,,WTMEA,WO,,1523.0,g,,,30,20,%,SW-STV-0355,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1714.0,g,,,30,20,%,SW-STV-0356,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1301.0,g,,,30,20,%,SW-STV-0357,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1126.0,g,,,30,20,%,SW-STV-0358,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1414.0,g,,,30,20,%,SW-STV-0359,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1675.0,g,,,30,20,%,SW-STV-0360,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1328.0,g,,,30,20,%,SW-STV-0361,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1378.0,g,,,30,20,%,SW-STV-0362,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,F,WTMEA,WO,,1146.0,g,,,30,20,%,SW-STV-0363,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1512.0,g,,,30,20,%,SW-STV-0364,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2007,Esox lucius,M,WTMEA,WO,,1622.0,g,,,30,20,%,SW-STV-0365,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,1796.0,g,,,30,20,%,SW-STV-0366,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,1543.0,g,,,30,20,%,SW-STV-0367,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2083.0,g,,,30,20,%,SW-STV-0368,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2402.0,g,,,30,20,%,SW-STV-0369,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2451.0,g,,,30,20,%,SW-STV-0370,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2439.0,g,,,30,20,%,SW-STV-0371,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,1789.0,g,,,30,20,%,SW-STV-0372,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2207.0,g,,,30,20,%,SW-STV-0373,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2341.0,g,,,30,20,%,SW-STV-0374,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2008,Esox lucius,,WTMEA,WO,,2213.0,g,,,30,20,%,SW-STV-0375,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1528.0,g,,,30,20,%,SW-STV-0376,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1471.0,g,,,30,20,%,SW-STV-0377,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1280.0,g,,,30,20,%,SW-STV-0378,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,2247.0,g,,,30,20,%,SW-STV-0379,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1757.0,g,,,30,20,%,SW-STV-0380,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1389.0,g,,,30,20,%,SW-STV-0381,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1110.0,g,,,30,20,%,SW-STV-0382,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1853.0,g,,,30,20,%,SW-STV-0383,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1869.0,g,,,30,20,%,SW-STV-0384,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2009,Esox lucius,,WTMEA,WO,,1442.0,g,,,30,20,%,SW-STV-0385,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,1978.0,g,,,30,20,%,SW-STV-0386,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,1574.0,g,,,30,20,%,SW-STV-0387,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,1796.0,g,,,30,20,%,SW-STV-0388,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,1560.0,g,,,30,20,%,SW-STV-0389,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,2224.0,g,,,30,20,%,SW-STV-0390,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,2243.0,g,,,30,20,%,SW-STV-0391,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,1467.0,g,,,30,20,%,SW-STV-0392,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,2339.0,g,,,30,20,%,SW-STV-0393,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,1704.0,g,,,30,20,%,SW-STV-0394,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2010,Esox lucius,,WTMEA,WO,,2279.0,g,,,30,20,%,SW-STV-0395,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,1178.0,g,,,30,20,%,SW-STV-0396,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,1611.0,g,,,30,20,%,SW-STV-0397,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,1249.0,g,,,30,20,%,SW-STV-0398,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,1029.0,g,,,30,20,%,SW-STV-0399,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,1297.0,g,,,30,20,%,SW-STV-0400,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,2033.0,g,,,30,20,%,SW-STV-0401,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,1370.0,g,,,30,20,%,SW-STV-0402,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,2089.0,g,,,30,20,%,SW-STV-0403,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,2055.0,g,,,30,20,%,SW-STV-0404,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2011,Esox lucius,,WTMEA,WO,,2159.0,g,,,30,20,%,SW-STV-0405,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1228.0,g,,,30,20,%,SW-STV-0406,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1207.0,g,,,30,20,%,SW-STV-0407,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1307.0,g,,,30,20,%,SW-STV-0408,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1167.0,g,,,30,20,%,SW-STV-0409,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1657.0,g,,,30,20,%,SW-STV-0410,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1207.0,g,,,30,20,%,SW-STV-0411,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1002.0,g,,,30,20,%,SW-STV-0412,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1897.0,g,,,30,20,%,SW-STV-0413,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,981.0,g,,,30,20,%,SW-STV-0414,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2012,Esox lucius,,WTMEA,WO,,1169.0,g,,,30,20,%,SW-STV-0415,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1919.0,g,,,30,20,%,SW-STV-0416,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1736.0,g,,,30,20,%,SW-STV-0417,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1747.0,g,,,30,20,%,SW-STV-0418,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,2566.0,g,,,30,20,%,SW-STV-0419,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1741.0,g,,,30,20,%,SW-STV-0420,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1788.0,g,,,30,20,%,SW-STV-0421,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1379.0,g,,,30,20,%,SW-STV-0422,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1565.0,g,,,30,20,%,SW-STV-0423,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1593.0,g,,,30,20,%,SW-STV-0424,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2013,Esox lucius,,WTMEA,WO,,1511.0,g,,,30,20,%,SW-STV-0425,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1037.0,g,,,30,20,%,SW-STV-0426,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1118.0,g,,,30,20,%,SW-STV-0427,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1167.0,g,,,30,20,%,SW-STV-0428,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1235.0,g,,,30,20,%,SW-STV-0429,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1094.0,g,,,30,20,%,SW-STV-0430,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1235.0,g,,,30,20,%,SW-STV-0431,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1254.0,g,,,30,20,%,SW-STV-0432,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1439.0,g,,,30,20,%,SW-STV-0433,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1070.0,g,,,30,20,%,SW-STV-0434,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2014,Esox lucius,,WTMEA,WO,,1312.0,g,,,30,20,%,SW-STV-0435,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1319.0,g,,,30,20,%,SW-STV-0436,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1333.0,g,,,30,20,%,SW-STV-0437,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1678.0,g,,,30,20,%,SW-STV-0438,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1346.0,g,,,30,20,%,SW-STV-0439,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1553.0,g,,,30,20,%,SW-STV-0440,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1731.0,g,,,30,20,%,SW-STV-0441,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1785.0,g,,,30,20,%,SW-STV-0442,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1582.0,g,,,30,20,%,SW-STV-0443,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1124.0,g,,,30,20,%,SW-STV-0444,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2015,Esox lucius,,WTMEA,WO,,1801.0,g,,,30,20,%,SW-STV-0445,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1600.0,g,,,30,20,%,SW-STV-0446,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1441.0,g,,,30,20,%,SW-STV-0447,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1113.0,g,,,30,20,%,SW-STV-0448,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1515.0,g,,,30,20,%,SW-STV-0449,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1614.0,g,,,30,20,%,SW-STV-0450,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1436.0,g,,,30,20,%,SW-STV-0451,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1822.0,g,,,30,20,%,SW-STV-0452,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1162.0,g,,,30,20,%,SW-STV-0453,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1950.0,g,,,30,20,%,SW-STV-0454,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2016,Esox lucius,,WTMEA,WO,,1775.0,g,,,30,20,%,SW-STV-0455,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1149.0,g,,,30,20,%,SW-STV-0456,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1012.0,g,,,30,20,%,SW-STV-0457,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1577.0,g,,,30,20,%,SW-STV-0458,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1459.0,g,,,30,20,%,SW-STV-0459,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1437.0,g,,,30,20,%,SW-STV-0460,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1413.0,g,,,30,20,%,SW-STV-0461,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1543.0,g,,,30,20,%,SW-STV-0462,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1666.0,g,,,30,20,%,SW-STV-0463,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1720.0,g,,,30,20,%,SW-STV-0464,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2017,Esox lucius,,WTMEA,WO,,1690.0,g,,,30,20,%,SW-STV-0465,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,1241.0,g,,,30,20,%,SW-STV-0466,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,1376.0,g,,,30,20,%,SW-STV-0467,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,1413.0,g,,,30,20,%,SW-STV-0468,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,1497.0,g,,,30,20,%,SW-STV-0469,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,1522.0,g,,,30,20,%,SW-STV-0470,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,1726.0,g,,,30,20,%,SW-STV-0471,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,F,WTMEA,WO,,1724.0,g,,,30,20,%,SW-STV-0472,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,F,WTMEA,WO,,1852.0,g,,,30,20,%,SW-STV-0473,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,2018,Esox lucius,M,WTMEA,WO,,2162.0,g,,,30,20,%,SW-STV-0474,,SuzanneF
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1972,Esox lucius,M,AGMEA,WO,,3,y,,,30,20,%,SW-STV-0055,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1972,Esox lucius,M,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0056,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1972,Esox lucius,M,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0057,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,M,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0058,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,F,AGMEA,WO,,5,y,,,30,20,%,SW-STV-0059,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,M,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0060,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,F,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0061,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,M,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0062,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,F,AGMEA,WO,,7,y,,,30,20,%,SW-STV-0063,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,M,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0064,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,F,AGMEA,WO,,4,y,,,30,20,%,SW-STV-0065,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,M,AGMEA,WO,,5,y,,,30,20,%,SW-STV-0066,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1973,Esox lucius,F,AGMEA,WO,,6,y,,,30,20,%,SW-STV-0067,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1977,Esox lucius,M,AGMEA,WO,,5,y,,,30,20,%,SW-STV-0097,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1977,Esox lucius,M,AGMEA,WO,,5,y,,,30,20,%,SW-STV-0098,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1977,Esox lucius,M,AGMEA,WO,,5,y,,,30,20,%,SW-STV-0099,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1977,Esox lucius,M,AGMEA,WO,,9,y,,,30,20,%,SW-STV-0100,,SarahD
Sweden,A400,Storvindeln,65.70000,17.13000,AMAP~OSPAR,1,Barents Sea,1977,Esox lucius,M,AGMEA,WO,,5,y,,,30,20,%,SW-STV-0101,,SarahD
